Gene_description	GC_content	GC_Stretch
ENSGALG00010021994||1320	42.27	3.33333333333333
ENSGALG00010028917|NR6A1|1320	51.89	3.75675675675676
ENSGALG00010025507|ATP12A|3096	47.80	3.38095238095238
ENSGALG00010003808|TWIST1|573	68.94	5.90909090909091
ENSGALG00010009076|TMEM214|2037	65.29	4.71084337349398
ENSGALG00010005487||729	50.62	3.47619047619048
ENSGALG00010024722|BRCA1|5178	40.98	3.26153846153846
ENSGALG00010015059||1467	63.39	4.82456140350877
ENSGALG00010026105|CNTF|588	72.11	5.33962264150943
ENSGALG00010002276||963	54.52	3.76271186440678
ENSGALG00010027384|HHATL|1512	54.03	3.71428571428571
ENSGALG00010009151|CCNJL|1197	47.03	3.65217391304348
ENSGALG00010008180|POU2F1|2136	53.60	3.50393700787402
ENSGALG00010029627|PEX12|1011	55.19	4.1864406779661
ENSGALG00010008242|CNTN5|3084	44.94	3.44642857142857
ENSGALG00010011329|PCDHGC3|2439	68.47	5.42396313364055
ENSGALG00010005479||867	50.52	3.48888888888889
ENSGALG00010027973|GAPVD1|4467	45.27	3.41290322580645
ENSGALG00010011555||3507	48.47	3.8109756097561
ENSGALG00010004610|TGS1|2694	48.33	3.69491525423729
ENSGALG00010013353|NDFIP1|687	47.89	3.89285714285714
ENSGALG00010004522|TSPAN5|738	41.73	3.34782608695652
ENSGALG00010001486|WNT2|948	61.39	4.82191780821918
ENSGALG00010008091||897	42.92	3.3
ENSGALG00010006202|SACS|13725	38.78	3.40247678018576
ENSGALG00010017605|GFPT1|2031	48.65	3.67469879518072
ENSGALG00010016542|ENOX2|1746	47.88	3.60810810810811
ENSGALG00010027267|MYO9B|6162	42.75	3.52261306532663
ENSGALG00010027263|TAMM41|972	41.15	3.4
ENSGALG00010016350|CASC4|1110	51.26	4.23728813559322
ENSGALG00010008158|CLPTM1L|1572	43.26	4.14583333333333
ENSGALG00010012066|STXBP3|1776	41.05	3.51020408163265
ENSGALG00010013720|SLC16A10|1518	51.05	4.73972602739726
ENSGALG00010002471|OGFRL1|1488	45.09	5
ENSGALG00010001913||963	54.31	3.71186440677966
ENSGALG00010002454|NEK5|2364	41.24	3.41071428571429
ENSGALG00010007977|APOB|13869	39.87	3.28466076696165
ENSGALG00010028503|NDOR1|1791	57.06	3.86507936507937
ENSGALG00010027264||528	58.90	4.16216216216216
ENSGALG00010026874|TEAD3|1173	56.35	4.05263157894737
ENSGALG00010021329|PSMC3IP|684	62.43	5.23255813953488
ENSGALG00010007640|TMEM123|555	51.35	3.85714285714286
ENSGALG00010021188|TNRC18|8661	60.44	4.30722891566265
ENSGALG00010009309|TRIM54|1152	65.19	4.83720930232558
ENSGALG00010003002|PHKA2|3666	46.97	3.6319018404908
ENSGALG00010017198|TOPBP1|4521	45.10	3.3719512195122
ENSGALG00010016235|DDX27|2217	51.38	4.10743801652893
ENSGALG00010016433|TMED3|651	61.44	4.76744186046512
ENSGALG00010027708||2049	63.20	4.29268292682927
ENSGALG00010005482|XPO4|3465	42.97	3.78095238095238
ENSGALG00010029787|H3F3B|501	63.27	4.65217391304348
ENSGALG00010025392|SLC6A2|1758	46.42	4
ENSGALG00010012120||1770	52.71	4.09803921568627
ENSGALG00010017582|CLCN6|2607	50.67	3.70588235294118
ENSGALG00010024645|ZC3HAV1L|903	38.65	3.48
ENSGALG00010003227|PLAC8L1|420	61.19	3.87878787878788
ENSGALG00010021714|TSPAN18|744	48.79	3.35897435897436
ENSGALG00010015801|VSTM2L|606	68.81	5.62
ENSGALG00010020984|PSEN1|1347	43.88	3.58333333333333
ENSGALG00010014573|CEBPB|987	65.35	5.35
ENSGALG00010012436||4074	42.56	3.42361111111111
ENSGALG00010012205|SLC6A13|1734	54.79	3.78378378378378
ENSGALG00010014393|ATP8A1|3450	39.91	3.49484536082474
ENSGALG00010008264|CNTNAP2|993	47.73	3.66666666666667
ENSGALG00010014922|MAN1A1|1809	50.14	4.56382978723404
ENSGALG00010028177|COMP|2286	49.96	3.53333333333333
ENSGALG00010009119|CISD1|372	52.42	4.1
ENSGALG00010027153||1182	42.13	3.58974358974359
ENSGALG00010013100|ZFPM2|3456	45.08	3.61481481481481
ENSGALG00010002343|GPD1L|1017	43.17	3.35897435897436
ENSGALG00010022427|RPL27|465	53.12	4.09677419354839
ENSGALG00010021137|PLAU|1305	44.90	3.46
ENSGALG00010027147|KMT2C|14973	48.11	3.63734567901235
ENSGALG00010006201|SSTR1|1179	58.95	4.03370786516854
ENSGALG00010015002|ADAM19|2709	55.33	3.81286549707602
ENSGALG00010007981|TDRD15|5973	39.21	3.33333333333333
ENSGALG00010008075|SDHA|1878	47.71	3.58333333333333
ENSGALG00010029337|MYO1C|3135	47.18	3.68055555555556
ENSGALG00010019005||1467	41.31	3.44186046511628
ENSGALG00010006072||2028	68.54	5.45121951219512
ENSGALG00010000048|MAN2A2|3261	62.77	4.42084942084942
ENSGALG00010011648||2658	49.81	3.65441176470588
ENSGALG00010016387|CCDC85C|1254	56.62	4.19117647058824
ENSGALG00010010990|MED18|627	58.85	4.52272727272727
ENSGALG00010015691|EXOC3L4|1845	46.02	3.51388888888889
ENSGALG00010029494|MYH7|5991	54.82	3.87951807228916
ENSGALG00010001864||1263	63.82	4.10483870967742
ENSGALG00010021627|NCOA6|6096	47.69	3.67193675889328
ENSGALG00010018864|ABCA3|5109	58.15	4.02941176470588
ENSGALG00010027401||1965	65.55	4.59770114942529
ENSGALG00010007146||1530	44.31	3.5
ENSGALG00010017449|TRMT6|1455	43.09	3.60416666666667
ENSGALG00010005246||672	47.77	4.58620689655172
ENSGALG00010024152|ZNF423|3684	47.15	3.55625
ENSGALG00010022759|THSD4|3081	48.69	3.84782608695652
ENSGALG00010006961|ZCCHC14|3255	54.96	3.92307692307692
ENSGALG00010017527||900	55.78	3.55
ENSGALG00010015971||1557	49.26	3.58666666666667
ENSGALG00010024784||2103	55.92	3.97278911564626
ENSGALG00010009847|TMEM14C|330	52.73	3.86363636363636
ENSGALG00010019356|AVL9|1896	46.15	3.58273381294964
ENSGALG00010021750|HELLS|2517	43.31	3.8974358974359
ENSGALG00010022203|DNAAF5|2502	52.56	4.49206349206349
ENSGALG00010023594||378	47.09	3.375
ENSGALG00010022643|SP3|2232	47.72	4.03225806451613
ENSGALG00010006883|LRBA|8730	44.49	3.62745098039216
ENSGALG00010019657|PPP1R17|549	45.72	3.37037037037037
ENSGALG00010020307|SHQ1|1704	43.37	3.35185185185185
ENSGALG00010013362||1971	53.93	3.68103448275862
ENSGALG00010007001|SNX30|1722	48.49	4.46666666666667
ENSGALG00010012041|ICOSLG|993	44.21	3.58620689655172
ENSGALG00010007961||1038	58.57	3.82432432432432
ENSGALG00010008212|GTSE1|2115	44.16	3.35443037974684
ENSGALG00010024378|ZDHHC1|1578	52.15	3.66233766233766
ENSGALG00010021881|PHF20|3177	42.65	3.45054945054945
ENSGALG00010015092|HSPE1|318	44.65	3.27272727272727
ENSGALG00010018783||1326	68.48	5.18461538461538
ENSGALG00010028888|WDR5B|999	43.44	3.36842105263158
ENSGALG00010006411|RGS17|690	40.87	3.5
ENSGALG00010013174|ADAMTS12|636	48.90	3.85714285714286
ENSGALG00010026090|USP2|1629	61.69	4.32258064516129
ENSGALG00010014035|PSIP1|1569	42.00	3.53846153846154
ENSGALG00010005879|FAM107B|1011	58.65	5.79310344827586
ENSGALG00010017631|NAT8L|1077	58.87	4.74358974358974
ENSGALG00010021646|RPUSD3|855	71.58	5.01190476190476
ENSGALG00010024106|WDR33|738	44.85	3.86666666666667
ENSGALG00010020944|MYO5A|5847	45.39	3.52
ENSGALG00010001803|PPP4R1|2652	44.95	3.66292134831461
ENSGALG00010022397|ATF1|1239	49.64	3.73913043478261
ENSGALG00010005211|ESRRB|1338	55.31	3.71502590673575
ENSGALG00010016403|GRK4|1710	41.75	3.52
ENSGALG00010021793|ARHGEF1|1965	55.62	3.91056910569106
ENSGALG00010023864|EPHA1|2925	52.17	3.68711656441718
ENSGALG00010003272|CPSF3|1998	44.54	3.61538461538462
ENSGALG00010005158|IFT43|606	56.60	4.63333333333333
ENSGALG00010002837|DNMT1|4800	62.25	4.65714285714286
ENSGALG00010021474|PPFIBP2|2658	43.72	3.43181818181818
ENSGALG00010021535|SUSD6|936	50.64	3.5
ENSGALG00010011764|PCYOX1L|1485	65.59	4.91304347826087
ENSGALG00010022745|PAPSS2|1953	54.53	4
ENSGALG00010010456|BMP6|1284	58.57	5.59459459459459
ENSGALG00010029570|TNFAIP1|915	43.93	3.45454545454545
ENSGALG00010017510|HDC|1896	45.04	3.425
ENSGALG00010024517|LACTB|1560	50.58	4.5632183908046
ENSGALG00010004094|DGKB|2445	41.23	3.30555555555556
ENSGALG00010001972|FAM204A|735	43.13	3.63636363636364
ENSGALG00010011607|TSEN15|543	55.80	5.65384615384615
ENSGALG00010015963|C9H3orf58|1290	58.06	4.58139534883721
ENSGALG00010007784|INTS10|2082	44.09	3.72151898734177
ENSGALG00010026085|SLC2A11L4|1500	45.20	3.32258064516129
ENSGALG00010020054||1629	58.32	4.0531914893617
ENSGALG00010028418||549	41.71	4.35714285714286
ENSGALG00010021928||330	46.67	3.45454545454545
ENSGALG00010004990||2775	54.38	3.69189189189189
ENSGALG00010011558|MYBPC1|3390	43.86	3.43548387096774
ENSGALG00010015636|APBB2|2298	51.04	3.81739130434783
ENSGALG00010016941|SLC8A1|2823	51.40	3.72549019607843
ENSGALG00010002983|NSMAF|2751	41.04	3.51315789473684
ENSGALG00010024720|BUD13|1995	55.84	3.95967741935484
ENSGALG00010029624|RASL10B|711	60.62	4.52
ENSGALG00010011536|FCHSD1|2178	62.76	3.97826086956522
ENSGALG00010001441|HMGCLL1|966	43.37	3.62857142857143
ENSGALG00010029284|CYTH1|1200	57.17	3.9873417721519
ENSGALG00010007900|FHOD3|4344	49.61	3.77114427860697
ENSGALG00010028512|NDUFA13|873	66.55	4.82051282051282
ENSGALG00010021493|UNC93B1|1884	59.98	4.2112676056338
ENSGALG00010023261|SNX1|1545	53.07	4.12345679012346
ENSGALG00010008134|SLC2A13|1851	56.02	5.16346153846154
ENSGALG00010008880|FMN2|5394	47.65	3.6234309623431
ENSGALG00010024582|TLN2|7509	47.52	3.48122866894198
ENSGALG00010007441|STRN|2403	47.61	4.63541666666667
ENSGALG00010014125|PLPP1|855	45.50	3.44444444444444
ENSGALG00010011857||1218	46.96	3.37837837837838
ENSGALG00010016964|MAML1|2979	51.12	3.77551020408163
ENSGALG00010008433|EBAG9|771	50.71	5
ENSGALG00010008943||2079	64.74	4.39285714285714
ENSGALG00010002383|INPP5F|3309	42.79	3.45871559633028
ENSGALG00010000391||834	60.67	3.92647058823529
ENSGALG00010014346|AFG1L|1728	48.26	4.28169014084507
ENSGALG00010016989|RHOG2|633	48.97	3.40625
ENSGALG00010025359|CDCP2|1650	61.45	4.24812030075188
ENSGALG00010013396|FYB1|2361	43.96	3.67857142857143
ENSGALG00010020340|DCAF5|2682	48.10	3.70491803278689
ENSGALG00010004887|MYH15|5778	45.59	3.51851851851852
ENSGALG00010028081|UBQLN4|1821	60.68	4.47445255474453
ENSGALG00010025701||306	62.75	4.20833333333333
ENSGALG00010023347|STAT5A|2349	61.47	4.35714285714286
ENSGALG00010008275|CELSR1|8613	55.79	4.36960600375235
ENSGALG00010021207|MAD2L2|807	50.06	3.75675675675676
ENSGALG00010022320|COL9A3|2019	59.34	3.95302013422819
ENSGALG00010003632|TECRL|708	45.06	3.78260869565217
ENSGALG00010021239|USP54|5154	48.04	3.50226244343891
ENSGALG00010016336|SLC24A2|1920	44.69	3.625
ENSGALG00010010347|FBXW11|1533	42.92	3.43396226415094
ENSGALG00010003882||2952	72.36	6.07692307692308
ENSGALG00010004372|SYNJ2|3867	47.97	3.60588235294118
ENSGALG00010017089|CRTAP|1119	51.92	4.98181818181818
ENSGALG00010017644|RBBP6|5865	44.02	3.5
ENSGALG00010025817|DYNLT4|678	65.93	4.31884057971014
ENSGALG00010021717|SDC4|675	46.81	3.61538461538462
ENSGALG00010001334|EBF3|1812	50.00	4.04255319148936
ENSGALG00010023866|AMBRA1|2607	55.62	3.8
ENSGALG00010009551|HADHA|2265	51.66	3.5
ENSGALG00010019059|BRWD3|5352	45.76	3.734375
ENSGALG00010006229|INTS12|1395	47.96	3.59375
ENSGALG00010021683|HFM1|3210	36.98	3.26315789473684
ENSGALG00010001957|NDUFC2|366	57.65	4.53846153846154
ENSGALG00010022840|MARVELD1|531	71.75	5.03448275862069
ENSGALG00010029413|B3GNTL1|1203	47.05	4
ENSGALG00010013392|HDAC2|1593	40.43	3.7
ENSGALG00010002523|DNAJB13|924	55.41	3.80597014925373
ENSGALG00010027976|LRSAM1|2106	51.14	3.62765957446809
ENSGALG00010020193|VSTM4|1032	44.67	3.79487179487179
ENSGALG00010017447|CAPN13|1995	48.82	3.6551724137931
ENSGALG00010019921|CALM2|726	53.03	4.95348837209302
ENSGALG00010023159|DAW1|1320	44.55	3.9375
ENSGALG00010024852|CEP89|2391	42.58	3.80597014925373
ENSGALG00010023159|DAW1|1140	43.77	3.75675675675676
ENSGALG00010019848|MAD1L1|837	55.44	3.64285714285714
ENSGALG00010022002|KIF18B|2163	61.17	4.25443786982249
ENSGALG00010022226|FBRSL1|3348	55.02	3.80349344978166
ENSGALG00010024421|DAPK2|1467	42.47	3.57777777777778
ENSGALG00010023161|ODF2L|1398	37.70	3.19047619047619
ENSGALG00010015191|TOM1|1548	53.49	3.62222222222222
ENSGALG00010010952||1827	45.65	3.45121951219512
ENSGALG00010015942|AP3S2|990	60.91	4.51388888888889
ENSGALG00010018991|RYBP|837	54.00	4.62222222222222
ENSGALG00010006374|OLIG3|822	70.07	5.55714285714286
ENSGALG00010029668|CRCP|528	50.76	3.56521739130435
ENSGALG00010004177|CSPP1|3660	45.60	3.62758620689655
ENSGALG00010026023|THY1|558	57.17	3.78787878787879
ENSGALG00010022559|SSH1|3240	54.35	3.76600985221675
ENSGALG00010011282|CRY1|1752	46.35	3.51388888888889
ENSGALG00010027256|PHTF1|2259	49.05	3.62962962962963
ENSGALG00010004798|PTPRK|4158	46.73	3.58682634730539
ENSGALG00010004855|ZEB1|3339	43.94	3.55963302752294
ENSGALG00010024016|CRYZ|1011	51.43	3.84745762711864
ENSGALG00010020612|RPL27A|579	56.65	4.56410256410256
ENSGALG00010000589||2211	69.65	5.17370892018779
ENSGALG00010015054||7143	39.63	3.46327683615819
ENSGALG00010029276|TUBD1|1125	45.24	3.54761904761905
ENSGALG00010024565|FAM217B|1473	43.25	3.37704918032787
ENSGALG00010015196|PDE4D|1749	45.97	3.96363636363636
ENSGALG00010010931|CYYR1|477	53.88	4.35483870967742
ENSGALG00010000224|MYBPC2|1341	67.41	5.224
ENSGALG00010014220|C9orf85|480	41.46	3.73333333333333
ENSGALG00010012390|MMP16|1824	45.61	3.47619047619048
ENSGALG00010004325|LTBP2|5256	60.86	4.26923076923077
ENSGALG00010010900|SLC34A2|2106	44.54	3.61627906976744
ENSGALG00010002589|SLC4A7|3366	42.10	3.27826086956522
ENSGALG00010001974||912	52.74	3.51666666666667
ENSGALG00010000060|HYPK|390	59.23	4.69230769230769
ENSGALG00010015645|TMEM57|1929	45.31	3.60526315789474
ENSGALG00010001641||426	57.04	3.90697674418605
ENSGALG00010003921|COLEC12|2106	44.97	3.7027027027027
ENSGALG00010027880|AMH|1986	66.77	4.54545454545455
ENSGALG00010006163||585	58.29	4
ENSGALG00010007989|SPG7|2181	51.63	4.14563106796117
ENSGALG00010023979|FAM118B|1155	55.32	4.60176991150442
ENSGALG00010027990||567	65.78	5
ENSGALG00010009003|ALG12|1461	41.07	3.45652173913043
ENSGALG00010021863|CLDN19|669	63.23	4.85714285714286
ENSGALG00010029140|NPDC1|915	65.79	4.48809523809524
ENSGALG00010024730|AQP12A|900	62.33	4.44927536231884
ENSGALG00010025835|PPP6R3|2589	42.84	3.4320987654321
ENSGALG00010002206|DPH3P1|336	61.01	5.04545454545455
ENSGALG00010029262|CLTC|4935	44.62	3.53012048192771
ENSGALG00010014411|ATP13A3|3936	41.74	3.4758064516129
ENSGALG00010017114||648	51.70	3.61290322580645
ENSGALG00010021200|FTO|1446	41.56	3.33333333333333
ENSGALG00010017454|MTMR9LP|1665	65.95	4.57931034482759
ENSGALG00010018583|PPL|5250	53.87	3.87890625
ENSGALG00010028523|SUGP1|2208	53.80	3.95522388059702
ENSGALG00010022719|MSL2|1608	44.84	3.5
ENSGALG00010012034|ARHGEF9|3834	49.27	3.65
ENSGALG00010024172|ABCG4|2058	59.72	4.17241379310345
ENSGALG00010017779|SNAPC1|1074	45.34	3.75609756097561
ENSGALG00010019954|CYB561A3|993	63.44	4.3695652173913
ENSGALG00010023979|FAM118B|1458	55.35	4.51282051282051
ENSGALG00010020770|B4GALNT4|3390	58.55	4.07264957264957
ENSGALG00010002360|DHRSX|1005	48.76	3.93181818181818
ENSGALG00010000271|RTN4R|1452	51.03	3.66233766233766
ENSGALG00010016465|STK35|1266	63.27	4.64356435643564
ENSGALG00010017065|VRK2|909	45.10	4.02631578947368
ENSGALG00010022764|MFAP5|468	51.07	3.52380952380952
ENSGALG00010029689||3825	64.86	4.72945205479452
ENSGALG00010004933|SPTLC2|1683	47.83	3.95945945945946
ENSGALG00010025312|PLEKHM3|2190	48.26	3.43434343434343
ENSGALG00010024735|OTUD7A|2625	46.44	3.52941176470588
ENSGALG00010018244|CHM|2058	41.59	3.50909090909091
ENSGALG00010028322|STRBP|2022	44.26	3.71641791044776
ENSGALG00010010625|FAM169A|2010	44.93	3.33333333333333
ENSGALG00010016460|LBR|1851	42.68	3.3134328358209
ENSGALG00010023514|ULK3|2031	63.12	4.46706586826347
ENSGALG00010022100|ENTPD1|1902	50.63	3.75
ENSGALG00010020396|CHL1|3411	47.20	3.56804733727811
ENSGALG00010011067|TMTC2|2490	44.94	3.49019607843137
ENSGALG00010027618|PPP1R26|4026	44.41	3.33333333333333
ENSGALG00010026036|TUBA5|1350	48.67	3.49206349206349
ENSGALG00010026109|SPDEF|885	63.39	4.77142857142857
ENSGALG00010026630|XIRP1|7692	48.31	3.56379821958457
ENSGALG00010008088|SLC35A4|987	59.27	3.98611111111111
ENSGALG00010028607|PLVAP|1218	60.26	4.20731707317073
ENSGALG00010003352|FARSA|1371	61.78	4.21052631578947
ENSGALG00010015549||1284	59.58	3.91
ENSGALG00010029944||837	55.79	4.08928571428571
ENSGALG00010016137|STARD3NL|651	40.25	3.4
ENSGALG00010022386|SPI1|1071	51.26	3.81132075471698
ENSGALG00010029194|DHRS11|711	51.05	3.70454545454545
ENSGALG00010028346|DENND1A|3342	46.80	3.6390977443609
ENSGALG00010009333|ADRA1B|1524	43.44	3.5
ENSGALG00010004245|ARFGEF3|6627	49.15	3.65277777777778
ENSGALG00010013278|SAMM50|1296	44.52	3.39130434782609
ENSGALG00010012147|ARFGAP3|1326	40.95	3.24444444444444
ENSGALG00010008121|MPZL1|588	44.05	3.34782608695652
ENSGALG00010021734|PARD3B|3390	48.61	3.61935483870968
ENSGALG00010006853|NET1|1743	51.64	3.68478260869565
ENSGALG00010011509|EXOC2|702	44.44	3.57692307692308
ENSGALG00010012186|KIF20A|2643	50.25	3.6171875
ENSGALG00010017160||669	57.85	3.73076923076923
ENSGALG00010013146|TNRC6B|5337	51.68	3.80655737704918
ENSGALG00010013619|IL1R2|1338	44.39	3.55769230769231
ENSGALG00010027650|CCDC124|627	59.33	4.225
ENSGALG00010011647|FBXO38|3324	46.78	3.59398496240602
ENSGALG00010021729|RBPJL|1506	60.42	3.92173913043478
ENSGALG00010027861|PNPLA7|4017	50.31	3.51219512195122
ENSGALG00010027185|ATRIP|2244	50.18	3.72727272727273
ENSGALG00010001935|FAM175B|1233	42.25	3.28947368421053
ENSGALG00010012325|MLPH|2103	57.92	3.7516339869281
ENSGALG00010007283|STOX2|2625	49.07	3.74074074074074
ENSGALG00010021110|PKLR|1839	56.88	4.04615384615385
ENSGALG00010006119||1017	42.08	3.18421052631579
ENSGALG00010024234||7110	46.41	3.56179775280899
ENSGALG00010018430|PYROXD2|1659	62.81	4.21527777777778
ENSGALG00010009595||306	38.24	3.45454545454545
ENSGALG00010025028|HES6|762	71.92	5.66197183098592
ENSGALG00010022215||1530	63.01	4.0859375
ENSGALG00010024939|COQ10A|849	65.49	4.63380281690141
ENSGALG00010001719||474	58.02	3.58823529411765
ENSGALG00010016884|SBK1|1686	68.62	5.62328767123288
ENSGALG00010005385|PDSS1|1005	51.14	4.61818181818182
ENSGALG00010005569|NEUROG2|642	78.50	7.42105263157895
ENSGALG00010005524|STRIP2|2490	57.95	4.2987012987013
ENSGALG00010024202||639	57.43	4.14893617021277
ENSGALG00010020708|FAM214A|3282	43.94	3.52678571428571
ENSGALG00010008072|NRSN1|588	47.11	3.44
ENSGALG00010018472|LMF1|840	59.05	4.06349206349206
ENSGALG00010011735||453	55.19	3.46428571428571
ENSGALG00010009040|CRELD2|1230	50.41	5.47826086956522
ENSGALG00010024807|PPIL3|537	45.44	3.34782608695652
ENSGALG00010001743||3021	51.94	3.6441717791411
ENSGALG00010006576|CCDC191|2703	49.69	3.53389830508475
ENSGALG00010008168|CAVIN4|1074	50.47	3.59259259259259
ENSGALG00010017516|AAK1|3825	55.08	4.05240174672489
ENSGALG00010015733|COL4A6|4770	56.33	3.68358208955224
ENSGALG00010012882||1107	57.18	3.84285714285714
ENSGALG00010028487|ENTPD8|1401	56.32	3.73913043478261
ENSGALG00010016599||1824	63.32	4.16083916083916
ENSGALG00010017464|SH3BP2|1677	44.90	3.46774193548387
ENSGALG00010002211|ACER3|870	44.14	3.6
ENSGALG00010023714|EIF3M|1089	41.51	3.45833333333333
ENSGALG00010028058|GLT8D1|1059	45.70	3.43589743589744
ENSGALG00010001487|CDH19|2136	41.06	3.32
ENSGALG00010003826||7659	40.25	3.43
ENSGALG00010008488|CCSER1|2256	47.03	3.47916666666667
ENSGALG00010019318|NOG2|624	70.67	5.96078431372549
ENSGALG00010007811|PRCP|1452	49.45	3.98571428571429
ENSGALG00010000807||819	65.81	4.75
ENSGALG00010006478||2361	43.03	3.54666666666667
ENSGALG00010012277|HIST1H3H|411	70.32	5.75
ENSGALG00010003113|WBP4|1242	42.43	3.38095238095238
ENSGALG00010003972|PENK|804	55.35	4.56862745098039
ENSGALG00010015816|MITD1|753	46.61	4.26666666666667
ENSGALG00010021095|NT5C2|1671	49.07	3.70886075949367
ENSGALG00010022708|SPRED1|1230	44.47	3.3953488372093
ENSGALG00010002383|INPP5F|3375	42.07	3.35514018691589
ENSGALG00010016341|SLX4|5223	48.50	3.39461883408072
ENSGALG00010022806|SPPL3|1713	51.08	3.70707070707071
ENSGALG00010014240|PIGV|1821	58.21	4.00724637681159
ENSGALG00010014570|KIF27|4200	41.38	3.2962962962963
ENSGALG00010010196|EFCAB10|387	70.54	6.5
ENSGALG00010014190|HACD4|741	42.91	3.45833333333333
ENSGALG00010001212|PAX5|1011	55.69	3.90789473684211
ENSGALG00010015820||651	45.31	3.51851851851852
ENSGALG00010022751|SLC25A12|1974	43.62	3.58571428571429
ENSGALG00010024321|UBE2L3|519	42.58	3.68421052631579
ENSGALG00010018103|BTRC|1893	50.40	3.80851063829787
ENSGALG00010012194||2931	46.30	3.59223300970874
ENSGALG00010017534|ATP11C|3321	46.61	3.58088235294118
ENSGALG00010001927||927	54.80	3.6031746031746
ENSGALG00010006310|ALG5|1005	44.98	3.72972972972973
ENSGALG00010021688|ITPR1|8193	46.69	3.65346534653465
ENSGALG00010018048|GFRA4|1281	59.02	3.88541666666667
ENSGALG00010017417|PRLHRL|1035	60.77	4.02597402597403
ENSGALG00010011067|TMTC2|2589	45.04	3.4811320754717
ENSGALG00010026116|DLX3|1356	67.48	4.79577464788732
ENSGALG00010010254|WDR41|1395	42.65	3.52631578947368
ENSGALG00010005553|PPP1R14C|417	60.19	5.55555555555556
ENSGALG00010014717|ELOVL7|759	38.74	3.36363636363636
ENSGALG00010010919|CDHR1|2742	47.88	3.69172932330827
ENSGALG00010001854|CHRDL2|1233	54.58	3.76
ENSGALG00010011487|MAN2B2|3141	45.65	4
ENSGALG00010001906|SKAP2|1053	41.60	3.1304347826087
ENSGALG00010002991|BLB1|792	67.17	5.34375
ENSGALG00010016938|PSME4|5466	43.47	3.58888888888889
ENSGALG00010011484|CHPT1|1080	48.80	4.3469387755102
ENSGALG00010001193|PRELID3A|561	46.35	3.62962962962963
ENSGALG00010022125|CBFA2T2|1776	64.08	4.67142857142857
ENSGALG00010005194||2991	49.41	3.54761904761905
ENSGALG00010017575|CLCN2|2658	62.00	4.23287671232877
ENSGALG00010016340|RGS12|2211	41.43	3.55882352941176
ENSGALG00010009498|ORC4|1284	43.85	3.4047619047619
ENSGALG00010025809||1164	63.92	4.34042553191489
ENSGALG00010013971||1176	52.47	4.16071428571429
ENSGALG00010019029|CENPF|8859	37.78	3.31292517006803
ENSGALG00010021515|FGF23|834	45.80	3.27586206896552
ENSGALG00010028372|PTGS1|1764	58.62	4.0495867768595
ENSGALG00010007964|RECQL4|4467	63.42	4.54255319148936
ENSGALG00010016925|PHACTR4|2049	57.59	3.87581699346405
ENSGALG00010013109||348	43.68	3.69230769230769
ENSGALG00010027444|SELENBP1|1374	55.24	3.84444444444444
ENSGALG00010020653|NDUFAF3|612	72.22	5.82758620689655
ENSGALG00010017679|RASL12|972	61.52	4.33333333333333
ENSGALG00010021075|DHRS3|1098	54.46	4.04615384615385
ENSGALG00010016861|FGR|1602	62.17	4.4609375
ENSGALG00010006865|EFCAB2|537	40.78	3.36363636363636
ENSGALG00010009804|XPR1|1992	49.70	3.72631578947368
ENSGALG00010015867||780	43.97	3.5
ENSGALG00010011273|RUNX1T1|1677	51.52	3.76470588235294
ENSGALG00010017700|VPS35L|2838	40.84	3.22388059701493
ENSGALG00010015145|CLIC2|774	56.85	3.84782608695652
ENSGALG00010027995|POLR2E|573	57.94	4.07142857142857
ENSGALG00010001320|CPED1|3132	44.25	3.64
ENSGALG00010002870|FABP5|876	59.36	5.31147540983607
ENSGALG00010013640|SNPH|2436	67.41	5.19444444444444
ENSGALG00010021078||3894	49.69	3.84864864864865
ENSGALG00010009638|RND3|435	54.48	3.79166666666667
ENSGALG00010025831|BRAP|1824	50.60	4.04444444444444
ENSGALG00010004798|PTPRK|4293	46.84	3.61988304093567
ENSGALG00010008110|DEF8|1290	65.43	5.09278350515464
ENSGALG00010021848|LARGE2|2211	59.61	4.09493670886076
ENSGALG00010011655|SORCS2|3111	44.87	3.34821428571429
ENSGALG00010013464|ABCB7|2145	43.45	3.46666666666667
ENSGALG00010020075|CPSF7|1296	66.20	4.96428571428571
ENSGALG00010013145||924	51.41	3.62295081967213
ENSGALG00010017789|IMMT|2214	51.81	3.75423728813559
ENSGALG00010023642|PAX6|1293	56.69	4.3
ENSGALG00010003900|RB1|2679	43.97	3.6063829787234
ENSGALG00010014579|NNT|3318	46.56	3.38297872340426
ENSGALG00010003308|MDN1|16728	44.25	3.42391304347826
ENSGALG00010019598|KCNAB2|996	59.24	3.93589743589744
ENSGALG00010023201|ZNF280D|2808	40.17	3.23076923076923
ENSGALG00010027936||2760	44.78	3.60550458715596
ENSGALG00010009093|SLU7|1695	45.19	3.54098360655738
ENSGALG00010024144|HNRNPA3|1044	46.55	3.5609756097561
ENSGALG00010016541|UBE2J2|774	44.57	3.5
ENSGALG00010021166|NEURL1|1941	58.22	4.13605442176871
ENSGALG00010008324|SCRIB|5034	56.60	3.87390029325513
ENSGALG00010025496|ATG101|873	63.46	4.68115942028986
ENSGALG00010007942|PGRMC2|588	58.50	5.66666666666667
ENSGALG00010023279|FA2H|1221	65.19	4.98
ENSGALG00010017414||894	73.15	5.30612244897959
